32	 10	 redblk	          5 	          5 	 0.00020000	 0.00042164
64	 10	 normal	          6 	         63 	 0.00010000	 0.00031623
64	 10	 redblk	          6 	          6 	 0.00020000	 0.00042164
128	 10	 normal	          7 	        127 	 0.00020000	 0.00042164
128	 10	 redblk	          7 	          7 	 0.00010000	 0.00031623
256	 10	 normal	          8 	        255 	 0.00060000	 0.00069921
256	 10	 redblk	          8 	          8 	 0.00020000	 0.00042164
512	 10	 normal	          9 	        511 	 0.00310000	 0.00031623
512	 10	 redblk	          9 	          9 	 0.00040000	 0.00069921
1024	 10	 normal	         10 	       1023 	 0.00390000	 0.00119722
1024	 10	 redblk	         10 	         10 	 0.00030000	 0.00067495
2048	 10	 normal	         11 	       2047 	 0.01600000	 0.00149071
2048	 10	 redblk	         11 	         11 	 0.00040000	 0.00069921
4096	 10	 normal	         12 	       4095 	 0.06970000	 0.02822548
4096	 10	 redblk	         12 	         12 	 0.00080000	 0.00091894
8192	 10	 normal	         13 	       8191 	 0.24210000	 0.00645411
8192	 10	 redblk	         13 	         13 	 0.00130000	 0.00094868
16384	 10	 normal	         14 	      16383 	 0.97970000	 0.02877132
16384	 10	 redblk	         14 	         14 	 0.00220000	 0.00175119
1	 10	 normal	          0 	          0 	 0.00010000	 0.00031623
1	 10	 redblk	          0 	          0 	 0.00000000	 0.00000000
2	 10	 normal	          1 	          1 	 0.00000000	 0.00000000
2	 10	 redblk	          1 	          1 	 0.00000000	 0.00000000
4	 10	 normal	          2 	          3 	 0.00010000	 0.00031623
4	 10	 redblk	          2 	          2 	 0.00000000	 0.00000000
8	 10	 normal	          3 	          7 	 0.00010000	 0.00031623
8	 10	 redblk	          3 	          3 	 0.00000000	 0.00000000
16	 10	 normal	          4 	         15 	 0.00010000	 0.00031623
16	 10	 redblk	          4 	          4 	 0.00000000	 0.00000000
32	 10	 normal	          5 	         31 	 0.00000000	 0.00000000
32	 10	 redblk	          5 	          5 	 0.00010000	 0.00031623
64	 10	 normal	          6 	         63 	 0.00020000	 0.00042164
64	 10	 redblk	          6 	          6 	 0.00010000	 0.00031623
128	 10	 normal	          7 	        127 	 0.00050000	 0.00070711
128	 10	 redblk	          7 	          7 	 0.00040000	 0.00051640
256	 10	 normal	          8 	        255 	 0.00070000	 0.00067495
256	 10	 redblk	          8 	          8 	 0.00040000	 0.00069921
512	 10	 normal	          9 	        511 	 0.00350000	 0.00070711
512	 10	 redblk	          9 	          9 	 0.00030000	 0.00048305
1024	 10	 normal	         10 	       1023 	 0.00460000	 0.00195505
1024	 10	 redblk	         10 	         10 	 0.00020000	 0.00042164
2048	 10	 normal	         11 	       2047 	 0.02940000	 0.02100370
2048	 10	 redblk	         11 	         11 	 0.00070000	 0.00125167
4096	 10	 normal	         12 	       4095 	 0.06900000	 0.03132979
4096	 10	 redblk	         12 	         12 	 0.00070000	 0.00094868
8192	 10	 normal	         13 	       8191 	 0.25080000	 0.00706792
8192	 10	 redblk	         13 	         13 	 0.00160000	 0.00126491
16384	 10	 normal	         14 	      16383 	 1.03080000	 0.04107121
16384	 10	 redblk	         14 	         14 	 0.00260000	 0.00126491
1	 10	 normal	          0 	          0 	 0.00000000	 0.00000000
1	 10	 redblk	          0 	          0 	 0.00000000	 0.00000000
2	 10	 normal	          1 	          1 	 0.00010000	 0.00031623
2	 10	 redblk	          1 	          1 	 0.00000000	 0.00000000
4	 10	 normal	          2 	          3 	 0.00000000	 0.00000000
4	 10	 redblk	          2 	          2 	 0.00010000	 0.00031623
8	 10	 normal	          3 	          7 	 0.00000000	 0.00000000
8	 10	 redblk	          3 	          3 	 0.00010000	 0.00031623
16	 10	 normal	          4 	         15 	 0.00000000	 0.00000000
16	 10	 redblk	          4 	          4 	 0.00010000	 0.00031623
32	 10	 normal	          5 	         31 	 0.00010000	 0.00031623
32	 10	 redblk	          5 	          5 	 0.00010000	 0.00031623
64	 10	 normal	          6 	         63 	 0.00020000	 0.00042164
64	 10	 redblk	          6 	          6 	 0.00010000	 0.00031623
128	 10	 normal	          7 	        127 	 0.00030000	 0.00048305
128	 10	 redblk	          7 	          7 	 0.00020000	 0.00042164
256	 10	 normal	          8 	        255 	 0.00020000	 0.00042164
256	 10	 redblk	          8 	          8 	 0.00030000	 0.00048305
512	 10	 normal	          9 	        511 	 0.00130000	 0.00094868
512	 10	 redblk	          9 	          9 	 0.00010000	 0.00031623
1024	 10	 normal	         10 	       1023 	 0.00480000	 0.00361478
1024	 10	 redblk	         10 	         10 	 0.00040000	 0.00051640
2048	 10	 normal	         11 	       2047 	 0.01770000	 0.00258414
2048	 10	 redblk	         11 	         11 	 0.00050000	 0.00070711
4096	 10	 normal	         12 	       4095 	 0.06670000	 0.00182878
4096	 10	 redblk	         12 	         12 	 0.00070000	 0.00094868
8192	 10	 normal	         13 	       8191 	 0.25820000	 0.01846197
8192	 10	 redblk	         13 	         13 	 0.00160000	 0.00126491
16384	 10	 normal	         14 	      16383 	 1.04820000	 0.02296277
16384	 10	 redblk	         14 	         14 	 0.00250000	 0.00201384
1	 10	 normal	          0 	          0 	 0.00000000	 0.00000000
1	 10	 redblk	          0 	          0 	 0.00000000	 0.00000000
2	 10	 normal	          1 	          1 	 0.00000000	 0.00000000
2	 10	 redblk	          1 	          1 	 0.00000000	 0.00000000
4	 10	 normal	          2 	          3 	 0.00010000	 0.00031623
4	 10	 redblk	          2 	          2 	 0.00000000	 0.00000000
8	 10	 normal	          3 	          7 	 0.00000000	 0.00000000
8	 10	 redblk	          3 	          3 	 0.00010000	 0.00031623
16	 10	 normal	          4 	         15 	 0.00010000	 0.00031623
16	 10	 redblk	          4 	          4 	 0.00010000	 0.00031623
32	 10	 normal	          5 	         31 	 0.00010000	 0.00031623
32	 10	 redblk	          5 	          5 	 0.00020000	 0.00042164
64	 10	 normal	          6 	         63 	 0.00020000	 0.00042164
64	 10	 redblk	          6 	          6 	 0.00020000	 0.00042164
128	 10	 normal	          7 	        127 	 0.00040000	 0.00069921
128	 10	 redblk	          7 	          7 	 0.00060000	 0.00096609
256	 10	 normal	          8 	        255 	 0.00100000	 0.00124722
256	 10	 redblk	          8 	          8 	 0.00040000	 0.00126491
512	 10	 normal	          9 	        511 	 0.00130000	 0.00094868
512	 10	 redblk	          9 	          9 	 0.00040000	 0.00096609
1024	 10	 normal	         10 	       1023 	 0.00680000	 0.00458984
1024	 10	 redblk	         10 	         10 	 0.00060000	 0.00096609
2048	 10	 normal	         11 	       2047 	 0.01540000	 0.00211870
2048	 10	 redblk	         11 	         11 	 0.00040000	 0.00069921
4096	 10	 normal	         12 	       4095 	 0.06800000	 0.00476095
4096	 10	 redblk	         12 	         12 	 0.00090000	 0.00087560
8192	 10	 normal	         13 	       8191 	 0.26440000	 0.01404912
8192	 10	 redblk	         13 	         13 	 0.00130000	 0.00133749
16384	 10	 normal	         14 	      16383 	 1.08640000	 0.03148615
16384	 10	 redblk	         14 	         14 	 0.00260000	 0.00157762
1	 10	 normal	          0 	          0 	 0.00000000	 0.00000000
1	 10	 redblk	          0 	          0 	 0.00000000	 0.00000000
2	 10	 normal	          1 	          1 	 0.00000000	 0.00000000
2	 10	 redblk	          1 	          1 	 0.00000000	 0.00000000
4	 10	 normal	          2 	          3 	 0.00000000	 0.00000000
4	 10	 redblk	          2 	          2 	 0.00000000	 0.00000000
8	 10	 normal	          3 	          7 	 0.00010000	 0.00031623
8	 10	 redblk	          3 	          3 	 0.00000000	 0.00000000
16	 10	 normal	          4 	         15 	 0.00020000	 0.00042164
16	 10	 redblk	          4 	          4 	 0.00000000	 0.00000000
32	 10	 normal	          5 	         31 	 0.00020000	 0.00042164
32	 10	 redblk	          5 	          5 	 0.00010000	 0.00031623
64	 10	 normal	          6 	         63 	 0.00020000	 0.00042164
64	 10	 redblk	          6 	          6 	 0.00020000	 0.00042164
128	 10	 normal	          7 	        127 	 0.00030000	 0.00048305
128	 10	 redblk	          7 	          7 	 0.00010000	 0.00031623
256	 10	 normal	          8 	        255 	 0.00110000	 0.00031623
256	 10	 redblk	          8 	          8 	 0.00020000	 0.00042164
512	 10	 normal	          9 	        511 	 0.00140000	 0.00126491
512	 10	 redblk	          9 	          9 	 0.00030000	 0.00067495
1024	 10	 normal	         10 	       1023 	 0.00420000	 0.00147573
1024	 10	 redblk	         10 	         10 	 0.00040000	 0.00069921
2048	 10	 normal	         11 	       2047 	 0.01720000	 0.00154919
2048	 10	 redblk	         11 	         11 	 0.00070000	 0.00094868
4096	 10	 normal	         12 	       4095 	 0.06840000	 0.01315041
4096	 10	 redblk	         12 	         12 	 0.00090000	 0.00119722
8192	 10	 normal	         13 	       8191 	 0.26020000	 0.01708671
8192	 10	 redblk	         13 	         13 	 0.00150000	 0.00126930
16384	 10	 normal	         14 	      16383 	 1.09430000	 0.06958935
16384	 10	 redblk	         14 	         14 	 0.00240000	 0.00171270
1	 10	 normal	          0 	          0 	 0.00000000	 0.00000000
1	 10	 redblk	          0 	          0 	 0.00000000	 0.00000000
2	 10	 normal	          1 	          1 	 0.00000000	 0.00000000
2	 10	 redblk	          1 	          1 	 0.00010000	 0.00031623
4	 10	 normal	          2 	          3 	 0.00010000	 0.00031623
4	 10	 redblk	          2 	          2 	 0.00000000	 0.00000000
8	 10	 normal	          3 	          7 	 0.00000000	 0.00000000
8	 10	 redblk	          3 	          3 	 0.00000000	 0.00000000
16	 10	 normal	          4 	         15 	 0.00010000	 0.00031623
16	 10	 redblk	          4 	          4 	 0.00000000	 0.00000000
32	 10	 normal	          5 	         31 	 0.00010000	 0.00031623
32	 10	 redblk	          5 	          5 	 0.00000000	 0.00000000
64	 10	 normal	          6 	         63 	 0.00020000	 0.00042164
64	 10	 redblk	          6 	          6 	 0.00010000	 0.00031623
128	 10	 normal	          7 	        127 	 0.00030000	 0.00048305
128	 10	 redblk	          7 	          7 	 0.00010000	 0.00031623
256	 10	 normal	          8 	        255 	 0.00110000	 0.00031623
256	 10	 redblk	          8 	          8 	 0.00010000	 0.00031623
512	 10	 normal	          9 	        511 	 0.00350000	 0.00070711
512	 10	 redblk	          9 	          9 	 0.00030000	 0.00067495
1024	 10	 normal	         10 	       1023 	 0.00460000	 0.00263312
1024	 10	 redblk	         10 	         10 	 0.00030000	 0.00067495
2048	 10	 normal	         11 	       2047 	 0.01690000	 0.00119722
2048	 10	 redblk	         11 	         11 	 0.00050000	 0.00070711
4096	 10	 normal	         12 	       4095 	 0.06370000	 0.00533437
4096	 10	 redblk	         12 	         12 	 0.00100000	 0.00081650
8192	 10	 normal	         13 	       8191 	 0.26470000	 0.01232928
8192	 10	 redblk	         13 	         13 	 0.00150000	 0.00126930
16384	 10	 normal	         14 	      16383 	 1.05790000	 0.06396431
16384	 10	 redblk	         14 	         14 	 0.00260000	 0.00189737
1	 10	 normal	          0 	          0 	 0.00000000	 0.00000000
1	 10	 redblk	          0 	          0 	 0.00000000	 0.00000000
2	 10	 normal	          1 	          1 	 0.00010000	 0.00031623
2	 10	 redblk	          1 	          1 	 0.00000000	 0.00000000
4	 10	 normal	          2 	          3 	 0.00000000	 0.00000000
4	 10	 redblk	          2 	          2 	 0.00000000	 0.00000000
8	 10	 normal	          3 	          7 	 0.00000000	 0.00000000
8	 10	 redblk	          3 	          3 	 0.00000000	 0.00000000
16	 10	 normal	          4 	         15 	 0.00010000	 0.00031623
16	 10	 redblk	          4 	          4 	 0.00010000	 0.00031623
32	 10	 normal	          5 	         31 	 0.00010000	 0.00031623
32	 10	 redblk	          5 	          5 	 0.00000000	 0.00000000
64	 10	 normal	          6 	         63 	 0.00020000	 0.00042164
64	 10	 redblk	          6 	          6 	 0.00000000	 0.00000000
128	 10	 normal	          7 	        127 	 0.00030000	 0.00048305
128	 10	 redblk	          7 	          7 	 0.00010000	 0.00031623
256	 10	 normal	          8 	        255 	 0.00080000	 0.00063246
256	 10	 redblk	          8 	          8 	 0.00030000	 0.00048305
512	 10	 normal	          9 	        511 	 0.00330000	 0.00048305
512	 10	 redblk	          9 	          9 	 0.00040000	 0.00069921
1024	 10	 normal	         10 	       1023 	 0.00380000	 0.00122927
1024	 10	 redblk	         10 	         10 	 0.00050000	 0.00052705
2048	 10	 normal	         11 	       2047 	 0.01570000	 0.00149443
2048	 10	 redblk	         11 	         11 	 0.00050000	 0.00097183
4096	 10	 normal	         12 	       4095 	 0.06280000	 0.00342540
4096	 10	 redblk	         12 	         12 	 0.00070000	 0.00094868
8192	 10	 normal	         13 	       8191 	 0.24650000	 0.01762731
8192	 10	 redblk	         13 	         13 	 0.00170000	 0.00125167
16384	 10	 normal	         14 	      16383 	 1.09220000	 0.02293857
16384	 10	 redblk	         14 	         14 	 0.00270000	 0.00163639
1	 10	 normal	          0 	          0 	 0.00000000	 0.00000000
1	 10	 redblk	          0 	          0 	 0.00000000	 0.00000000
2	 10	 normal	          1 	          1 	 0.00000000	 0.00000000
2	 10	 redblk	          1 	          1 	 0.00000000	 0.00000000
4	 10	 normal	          2 	          3 	 0.00000000	 0.00000000
4	 10	 redblk	          2 	          2 	 0.00010000	 0.00031623
8	 10	 normal	          3 	          7 	 0.00000000	 0.00000000
8	 10	 redblk	          3 	          3 	 0.00010000	 0.00031623
16	 10	 normal	          4 	         15 	 0.00010000	 0.00031623
16	 10	 redblk	          4 	          4 	 0.00000000	 0.00000000
32	 10	 normal	          5 	         31 	 0.00010000	 0.00031623
32	 10	 redblk	          5 	          5 	 0.00010000	 0.00031623
64	 10	 normal	          6 	         63 	 0.00030000	 0.00048305
64	 10	 redblk	          6 	          6 	 0.00030000	 0.00067495
128	 10	 normal	          7 	        127 	 0.00040000	 0.00069921
128	 10	 redblk	          7 	          7 	 0.00010000	 0.00031623
256	 10	 normal	          8 	        255 	 0.00070000	 0.00094868
256	 10	 redblk	          8 	          8 	 0.00020000	 0.00063246
512	 10	 normal	          9 	        511 	 0.00350000	 0.00052705
512	 10	 redblk	          9 	          9 	 0.00040000	 0.00069921
1024	 10	 normal	         10 	       1023 	 0.00440000	 0.00271621
1024	 10	 redblk	         10 	         10 	 0.00050000	 0.00070711
2048	 10	 normal	         11 	       2047 	 0.01850000	 0.00246080
2048	 10	 redblk	         11 	         11 	 0.00080000	 0.00187380
4096	 10	 normal	         12 	       4095 	 0.07490000	 0.01172320
4096	 10	 redblk	         12 	         12 	 0.00080000	 0.00154919
8192	 10	 normal	         13 	       8191 	 0.27240000	 0.01882197
8192	 10	 redblk	         13 	         13 	 0.00140000	 0.00126491
16384	 10	 normal	         14 	      16383 	 1.07890000	 0.04012882
16384	 10	 redblk	         14 	         14 	 0.00260000	 0.00177639
1	 10	 normal	          0 	          0 	 0.00000000	 0.00000000
1	 10	 redblk	          0 	          0 	 0.00010000	 0.00031623
2	 10	 normal	          1 	          1 	 0.00000000	 0.00000000
2	 10	 redblk	          1 	          1 	 0.00000000	 0.00000000
4	 10	 normal	          2 	          3 	 0.00000000	 0.00000000
4	 10	 redblk	          2 	          2 	 0.00000000	 0.00000000
8	 10	 normal	          3 	          7 	 0.00000000	 0.00000000
8	 10	 redblk	          3 	          3 	 0.00000000	 0.00000000
16	 10	 normal	          4 	         15 	 0.00000000	 0.00000000
16	 10	 redblk	          4 	          4 	 0.00010000	 0.00031623
32	 10	 normal	          5 	         31 	 0.00000000	 0.00000000
32	 10	 redblk	          5 	          5 	 0.00010000	 0.00031623
64	 10	 normal	          6 	         63 	 0.00010000	 0.00031623
64	 10	 redblk	          6 	          6 	 0.00030000	 0.00048305
128	 10	 normal	          7 	        127 	 0.00030000	 0.00048305
128	 10	 redblk	          7 	          7 	 0.00020000	 0.00042164
256	 10	 normal	          8 	        255 	 0.00090000	 0.00056765
256	 10	 redblk	          8 	          8 	 0.00020000	 0.00042164
512	 10	 normal	          9 	        511 	 0.00340000	 0.00051640
512	 10	 redblk	          9 	          9 	 0.00040000	 0.00069921
1024	 10	 normal	         10 	       1023 	 0.00420000	 0.00113529
1024	 10	 redblk	         10 	         10 	 0.00050000	 0.00070711
2048	 10	 normal	         11 	       2047 	 0.02200000	 0.01520234
2048	 10	 redblk	         11 	         11 	 0.00080000	 0.00091894
4096	 10	 normal	         12 	       4095 	 0.06850000	 0.00474342
4096	 10	 redblk	         12 	         12 	 0.00100000	 0.00115470
8192	 10	 normal	         13 	       8191 	 0.26130000	 0.01559238
8192	 10	 redblk	         13 	         13 	 0.00140000	 0.00134990
16384	 10	 normal	         14 	      16383 	 1.08240000	 0.03830057
16384	 10	 redblk	         14 	         14 	 0.00270000	 0.00188856
1	 10	 normal	          0 	          0 	 0.00000000	 0.00000000
1	 10	 redblk	          0 	          0 	 0.00000000	 0.00000000
2	 10	 normal	          1 	          1 	 0.00000000	 0.00000000
2	 10	 redblk	          1 	          1 	 0.00010000	 0.00031623
4	 10	 normal	          2 	          3 	 0.00010000	 0.00031623
4	 10	 redblk	          2 	          2 	 0.00000000	 0.00000000
8	 10	 normal	          3 	          7 	 0.00000000	 0.00000000
8	 10	 redblk	          3 	          3 	 0.00010000	 0.00031623
16	 10	 normal	          4 	         15 	 0.00010000	 0.00031623
16	 10	 redblk	          4 	          4 	 0.00000000	 0.00000000
32	 10	 normal	          5 	         31 	 0.00010000	 0.00031623
32	 10	 redblk	          5 	          5 	 0.00020000	 0.00042164
64	 10	 normal	          6 	         63 	 0.00010000	 0.00031623
64	 10	 redblk	          6 	          6 	 0.00020000	 0.00042164
128	 10	 normal	          7 	        127 	 0.00050000	 0.00070711
128	 10	 redblk	          7 	          7 	 0.00000000	 0.00000000
256	 10	 normal	          8 	        255 	 0.00170000	 0.00400139
256	 10	 redblk	          8 	          8 	 0.00080000	 0.00187380
512	 10	 normal	          9 	        511 	 0.00140000	 0.00126491
512	 10	 redblk	          9 	          9 	 0.00040000	 0.00096609
1024	 10	 normal	         10 	       1023 	 0.00390000	 0.00119722
1024	 10	 redblk	         10 	         10 	 0.00040000	 0.00069921
2048	 10	 normal	         11 	       2047 	 0.02880000	 0.01915318
2048	 10	 redblk	         11 	         11 	 0.00050000	 0.00070711
4096	 10	 normal	         12 	       4095 	 0.06810000	 0.00597123
4096	 10	 redblk	         12 	         12 	 0.00080000	 0.00091894
8192	 10	 normal	         13 	       8191 	 0.26210000	 0.00984829
8192	 10	 redblk	         13 	         13 	 0.00140000	 0.00126491
16384	 10	 normal	         14 	      16383 	 1.01900000	 0.05512209
16384	 10	 redblk	         14 	         14 	 0.00270000	 0.00188856
